user_id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Open_Prod,Close_Prod,Total_Rel_Chng,Total_Rel_Chng_Ratio,Open_Prod_Q1,Open_Prod_Q2,Open_Prod_Q3,Open_Prod_Q4,Close_Prod_Q1,Close_Prod_Q2,Close_Prod_Q3,Close_Prod_Q4,Contacts_Count_12_mon,Total_Trans_Ct_12_mon,Total_Buy_Amt,Total_Dep_Amt
712163433,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,9,6,4,4.0,2,3,3,1,"",2,"",4,15,96,150400,93462
712222758,Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36,3,4,7,0,0.0,1,1,2,"",1,3,1,2,11,83,121735,84145
712433508,Attrited Customer,59,F,1,Unknown,Married,Unknown,Blue,50,3,4,2,5,1.67,"",2,2,"","",1,"",1,6,77,96245,81015
712734933,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,5,10,0,0.0,"",1,2,2,3,1,3,3,15,87,119066,97302
712837233,Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,3,2,4,1.33,"",1,"",2,1,1,"","",5,81,118842,88706
712876233,Existing Customer,53,M,2,Graduate,Single,$80K - $120K,Blue,36,5,6,3,8,1.6,2,2,2,"","",1,1,1,9,109,141468,150042
713126733,Existing Customer,56,M,3,College,Married,$120K +,Blue,43,6,6,6,6,1.0,1,2,1,2,2,3,"",1,12,96,116717,145781
713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,4,2,5,1,0.25,"","",1,1,3,"",1,1,7,85,101147,122333
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,52,3,6,9,0,0.0,1,4,"",1,2,5,1,1,15,107,151586,141786
713730933,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,7,-3,-1.5,1,1,"","",2,2,1,2,9,90,92350,128219
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,6,11,-1,-0.25,2,"",2,2,4,4,2,1,17,84,129924,94948
714169083,Existing Customer,48,M,4,Post-Graduate,Single,$120K +,Blue,38,5,2,5,2,0.4,"","",1,1,2,2,"",1,7,100,129265,128011
714895608,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,38,4,4,9,-1,-0.25,"",2,"",2,3,1,2,3,13,110,148350,126931
715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,6,6,7,5,0.83,2,2,1,1,2,2,1,2,13,96,104017,129290
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4,3,3,4,1.0,2,1,"","",1,"",1,1,6,85,126742,83944
715636533,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,36,4,3,6,1,0.25,"","",1,2,3,1,"",2,9,91,101767,129111
716201133,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,36,4,1,1,4,1.0,"",1,"","",1,"","","",2,99,143185,141241
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36,3,10,3,10,3.33,3,1,3,3,2,1,"","",13,89,160500,81314
716324583,Existing Customer,42,F,4,Uneducated,Single,Unknown,Blue,36,1,5,4,2,2.0,2,"",2,1,1,1,1,1,9,98,139620,95119
717283008,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,2,4,7,-1,-0.5,"",1,"",3,2,2,2,1,11,93,108355,128392
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,6,6,2,1.0,1,1,2,2,1,1,2,2,12,85,120000,82068
717865008,Existing Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,4,6,0,0.0,2,"",1,1,2,1,1,2,10,99,141806,101079
718892283,Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,3,5,1,0.33,"",1,1,1,"",2,1,2,8,103,103355,137924
718940208,Existing Customer,55,F,0,Graduate,Single,Unknown,Blue,44,6,3,6,3,0.5,"",2,"",1,2,1,"",3,9,88,112799,84847
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,4,4,3,1.0,1,"",1,2,1,1,1,1,8,99,139056,117568
719679858,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,4,6,1,0.33,"",1,2,1,2,2,2,"",10,97,148725,110236
720040158,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,4,6,1,0.33,1,1,2,"","",1,3,2,10,73,102951,83458
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,5,8,-2,-2.0,"",1,2,2,2,3,"",3,13,87,130529,110472
738749733,Existing Customer,57,F,4,Doctorate,Married,Unknown,Blue,47,4,11,3,12,3.0,2,"",5,4,1,1,"",1,14,95,100230,122121
771106458,Existing Customer,54,F,4,College,Married,Less than $40K,Blue,41,1,3,4,0,0.0,"",1,1,1,1,"",2,1,7,100,149893,119649
771503958,Existing Customer,49,M,2,Unknown,Single,$40K - $60K,Blue,37,5,3,4,4,0.8,"","",1,2,1,1,1,1,7,95,89005,136652
772286658,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,11,1,16,2.67,3,"",3,5,1,"","","",12,88,111807,119536
772341783,Attrited Customer,45,F,3,High School,Single,Unknown,Blue,35,3,2,9,-4,-1.33,"",1,1,"",2,3,1,3,11,91,115753,122713
779070033,Existing Customer,63,F,0,College,Single,Less than $40K,Blue,44,3,6,3,6,2.0,1,"",4,1,2,"",1,"",9,105,128019,124594
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,7,7,4,1.0,1,4,2,"",2,1,3,1,14,115,146395,138674
789196158,Existing Customer,55,M,1,Graduate,Married,$60K - $80K,Blue,44,6,5,3,8,1.33,"",1,2,2,"",1,1,1,8,89,111455,101368
789326808,Existing Customer,26,M,0,College,Single,$60K - $80K,Blue,15,5,6,8,3,0.6,1,2,1,2,1,2,2,3,14,105,117866,145627
789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,5,5,3,1.0,1,"",1,3,"","",1,4,10,97,128925,93724
794540883,Existing Customer,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,6,5,2,2.0,2,2,"",2,"",2,2,1,11,90,117801,107932
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41,2,4,4,2,1.0,3,"",1,"",1,1,"",2,8,81,118835,113206
811095483,Existing Customer,48,F,4,Graduate,Married,$40K - $60K,Silver,43,3,7,10,0,0.0,1,1,4,1,3,2,3,2,17,83,91843,103803
814191333,Attrited Customer,55,M,2,Unknown,Divorced,$120K +,Blue,50,5,7,2,10,2.0,1,1,1,4,1,"","",1,9,83,110179,107313
820394733,Existing Customer,52,M,0,College,Married,$120K +,Gold,47,2,10,7,5,2.5,4,3,1,2,"","",1,6,17,105,124106,152456
828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,10,4,12,2.0,1,3,2,4,1,"",2,1,14,94,150787,92468
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,2,8,-4,-2.0,"","",1,1,4,1,1,2,10,88,102223,112407
708501783,Attrited Customer,43,M,2,High School,Married,$120K +,Blue,36,6,5,7,4,0.67,1,"",3,1,"",1,3,3,12,93,114670,106195
708514383,Existing Customer,38,F,2,College,Married,Unknown,Blue,29,2,4,5,1,0.5,2,"",2,"",1,1,3,"",9,89,116852,91170
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,8,8,6,1.0,2,3,2,1,4,1,1,2,16,113,166389,126491
709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,2,2,3,1,0.5,"",1,"",1,"",1,1,1,5,116,150186,143220
710231433,Existing Customer,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,6,6,5,1.0,"",5,"",1,"",2,3,1,12,86,108056,123065
711117108,Existing Customer,48,F,3,High School,Married,Unknown,Silver,36,4,1,8,-3,-0.75,"","",1,"",2,2,3,1,9,86,108290,90260
712221408,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,7,5,7,1.4,2,"",3,2,1,1,1,2,12,82,100013,97788
712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,2,1,6,1.2,1,1,"","","","","",1,3,93,135562,110065
712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,6,4,8,1.33,4,1,"",1,1,2,"",1,10,102,154705,103559
713271708,Existing Customer,46,M,3,Uneducated,Married,Less than $40K,Silver,33,5,4,6,3,0.6,2,1,"",1,1,2,"",3,10,98,148028,112144
713362158,Existing Customer,50,M,3,Unknown,Single,$120K +,Blue,33,4,5,7,2,0.5,1,1,1,2,1,1,2,3,12,96,124703,120858
713730108,Existing Customer,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,9,2,10,3.33,2,3,3,1,1,"",1,"",11,85,118665,112054
713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,3,9,-2,-0.5,"","","",3,3,3,1,2,12,92,123331,111088
714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,7,9,0,0.0,2,"",3,2,1,4,3,1,16,98,129314,119531
714178458,Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,35,3,5,2,6,2.0,1,1,2,1,"","","",2,7,109,178304,115737
714247458,Existing Customer,56,F,4,Uneducated,Single,Unknown,Blue,46,6,10,1,15,2.5,1,4,4,1,"","","",1,11,87,130876,96478
714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,8,5,5,2.5,4,"",4,"",1,"",2,2,13,98,140248,113131
715612983,Existing Customer,65,F,1,Graduate,Single,Unknown,Blue,55,5,3,5,3,0.6,2,1,"","",1,1,1,2,8,100,109749,158564
715808808,Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36,2,11,5,8,4.0,3,1,3,4,1,1,2,1,16,102,111724,164882
716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,5,6,4,0.8,1,"",1,3,"",2,1,3,11,89,139542,94011
716477133,Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,6,6,3,1.0,1,2,2,1,3,1,"",2,12,98,115318,125828
716853258,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,45,5,6,5,6,1.2,1,1,2,2,1,2,1,1,11,93,129905,121233
716882658,Existing Customer,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,4,8,2,0.33,4,"","","",3,1,1,3,12,73,95439,85490
717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,36,1,9,4,6,6.0,2,1,3,3,2,1,1,"",13,97,132897,122187
718515483,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,52,2,4,5,1,0.5,2,2,"","",2,"",2,1,9,91,125271,118146
718867683,Existing Customer,64,M,1,Unknown,Married,Less than $40K,Blue,55,4,5,2,7,1.75,1,"",3,1,1,1,"","",7,83,110480,106792
719806233,Existing Customer,36,M,1,Graduate,Single,$120K +,Blue,20,3,2,1,4,1.33,"","",1,1,1,"","","",3,90,100948,136968
720256158,Existing Customer,47,F,2,High School,Married,Unknown,Blue,40,5,2,8,-1,-0.2,"",1,"",1,3,3,"",2,10,96,113764,143175
720269283,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,33,3,8,6,5,1.67,2,3,3,"",1,"",2,3,14,91,115002,112138
720364158,Existing Customer,55,F,3,Graduate,Unknown,Unknown,Blue,36,4,7,6,5,1.25,4,1,2,"",2,"",1,3,13,104,142811,146469
720725058,Attrited Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,1,7,11,-3,-3.0,4,"","",3,4,2,2,3,18,81,116108,88534
720784833,Attrited Customer,48,F,3,Graduate,Single,Unknown,Blue,36,3,2,5,0,0.0,1,1,"","",2,1,"",2,7,109,147964,106790
721455558,Existing Customer,56,M,0,Graduate,Single,$60K - $80K,Blue,44,1,4,3,2,2.0,2,1,1,"",1,"","",2,7,102,138765,118189
721537683,Existing Customer,50,F,3,Post-Graduate,Married,Unknown,Blue,41,3,6,3,6,2.0,"",1,4,1,1,1,1,"",9,99,135278,128667
756409758,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,37,4,6,5,5,1.25,2,1,3,"","","",1,4,11,94,130096,119193
759823158,Existing Customer,46,M,1,Unknown,Married,$60K - $80K,Blue,39,4,4,6,2,0.5,4,"","","",1,2,1,2,10,106,127204,133352
767333808,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,43,5,5,6,4,0.8,1,2,1,1,1,3,1,1,11,83,128264,78824
769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,34,4,6,"","","","","",3,3,"","","","",6,100,146585,120006
771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,35,5,5,6,4,0.8,2,2,1,"",1,2,2,1,11,79,81740,100590
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,46,5,3,2,6,1.2,"",1,1,1,"",1,1,"",5,95,135254,92561
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue,34,6,6,6,6,1.0,"",3,3,"",1,1,1,3,12,104,97713,150647
778170633,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,38,6,2,4,4,0.67,"",1,1,"",2,"",1,1,6,114,153384,151270
778905033,Existing Customer,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,3,5,1.67,1,1,1,2,1,1,1,"",8,80,100242,103408
788699808,Existing Customer,38,F,4,Unknown,Single,Unknown,Blue,14,4,5,9,0,0.0,2,"",3,"",3,4,1,1,14,89,94986,138692
789101883,Existing Customer,32,M,3,Unknown,Single,$120K +,Blue,20,6,4,5,5,0.83,1,1,1,1,1,"",3,1,9,84,96712,105365
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,5,8,3,0.5,2,"",1,2,3,2,2,1,13,98,132438,137147
792152283,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,48,1,8,4,5,5.0,3,3,1,1,"",1,1,2,12,109,145311,129443
797234508,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Silver,45,3,4,7,0,0.0,"","",2,2,1,2,1,3,11,101,116208,139977
807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,Blue,40,4,3,5,2,0.5,"",2,"",1,2,"",1,2,8,85,129650,95408
826148883,Existing Customer,45,M,2,Graduate,Married,$120K +,Blue,41,4,4,5,3,0.75,2,2,"","","",2,1,2,9,89,112210,103186
708185208,Existing Customer,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,3,9,-2,-0.5,1,"",2,"",3,3,3,"",12,93,124620,117858
708642708,Attrited Customer,40,F,2,Uneducated,Married,Unknown,Blue,36,3,7,9,1,0.33,1,2,3,1,2,1,4,2,16,90,131569,84552
708670608,Existing Customer,48,F,5,Uneducated,Married,Unknown,Blue,36,4,3,5,2,0.5,"",1,1,1,1,2,2,"",8,100,108483,132617
708748833,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,5,5,2,1.0,2,"",2,1,"","",3,2,10,89,140383,90951
709474683,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,13,3,8,2,9,3.0,1,3,3,1,"","",1,1,10,97,135842,115030
710186958,Existing Customer,45,F,3,Unknown,Single,Unknown,Blue,32,6,3,5,4,0.67,1,1,1,"",2,3,"","",8,88,114840,102727
710803983,Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,33,2,3,6,-1,-0.5,2,1,"","",1,"",1,4,9,91,106974,118962
711426033,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,39,3,11,7,7,2.33,2,5,1,3,2,1,3,1,18,89,123563,102978
712246983,Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,43,2,4,7,-1,-0.5,"",2,1,1,3,1,2,1,11,99,141070,121989
712364283,Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,3,5,1.0,1,1,"",1,"",1,"",2,6,90,136986,121485
712516608,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,36,6,4,5,5,0.83,1,2,1,"",1,1,3,"",9,94,115443,131551
712643358,Existing Customer,59,F,0,High School,Married,Less than $40K,Blue,49,6,7,4,9,1.5,3,"",3,1,1,"",1,2,11,84,104734,122317
712762758,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,34,4,3,5,2,0.5,1,"",1,1,2,1,1,1,8,80,99941,107810
713364783,Existing Customer,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,1,8,-4,-1.33,1,"","","",1,"",4,3,9,96,136081,122189
713446083,Existing Customer,49,F,4,Uneducated,Unknown,Unknown,Blue,39,5,9,1,13,2.6,4,1,3,1,"",1,"","",10,108,170144,124153
713625483,Existing Customer,58,M,2,College,Married,$80K - $120K,Blue,44,3,6,5,4,1.33,3,2,1,"","",2,2,1,11,92,110680,134939
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,2,8,8,2,1.0,1,"",4,3,2,3,1,2,16,108,177959,116530
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,6,8,6,8,1.33,2,"",2,4,1,2,2,1,14,83,81593,119130
714725883,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,6,2,8,2.0,1,"",2,3,"","","",2,8,111,169953,121348
715031433,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,36,6,5,6,5,0.83,1,2,"",2,"",1,3,2,11,96,128010,99501
715168008,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,7,5,6,1.5,4,"",2,1,1,3,"",1,12,105,137407,146606
715240683,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,37,3,11,8,6,2.0,2,2,2,5,1,1,4,2,19,102,123055,124218
716654808,Attrited Customer,48,M,4,High School,Single,$120K +,Blue,39,3,1,3,1,0.33,"","",1,"",1,1,1,"",4,103,116683,136231
717028158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,44,3,4,7,0,0.0,2,"",2,"",1,3,3,"",11,94,117081,141828
717069033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,30,4,6,8,2,0.5,"",1,1,4,2,1,3,2,14,68,82535,109452
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,8,9,4,0.8,3,1,3,1,"",3,4,2,17,93,109498,125348
717669483,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Blue,44,3,5,4,4,1.33,"",2,2,1,1,1,1,1,9,85,114860,100984
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,5,1,5,5.0,1,"",1,3,"","","",1,6,95,133794,115757
718285308,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,31,6,3,6,3,0.5,"",1,1,1,2,2,1,1,9,83,135009,71987
718949433,Existing Customer,42,F,3,College,Single,Unknown,Silver,31,3,4,5,2,0.67,2,"",1,1,1,2,1,1,9,97,112763,120195
719964933,Existing Customer,50,F,5,Graduate,Single,Less than $40K,Blue,41,3,1,8,-4,-1.33,"",1,"","",3,1,1,3,9,80,100360,109690
720029508,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,37,3,10,6,7,2.33,4,1,1,4,2,"",1,3,16,106,161740,112326
720105933,Existing Customer,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,6,6,3,1.0,2,3,1,"","",2,"",4,12,90,99449,109694
720254883,Existing Customer,65,F,0,High School,Married,$40K - $60K,Blue,46,6,2,4,4,0.67,1,"","",1,3,"","",1,6,95,117237,148189
752199183,Existing Customer,51,F,1,Uneducated,Married,Unknown,Blue,44,6,5,2,9,1.5,1,1,2,1,"",1,1,"",7,88,93127,126637
763681908,Existing Customer,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,3,2,2,2.0,2,1,"","","",1,"",1,5,98,128917,139860
766285608,Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,35,4,5,13,-4,-1.0,"",2,2,1,3,4,4,2,18,117,124489,153718
773073558,Existing Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,2,1,7,1.17,1,1,"","","",1,"","",3,83,118893,100183
778693458,Attrited Customer,32,M,1,High School,Divorced,$60K - $80K,Blue,13,3,7,6,4,1.33,1,1,2,3,"",1,1,4,13,103,92093,158286
779330208,Existing Customer,62,F,1,College,Married,Less than $40K,Blue,44,3,4,3,4,1.33,1,"","",3,1,"","",2,7,81,104278,103150
788741733,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,32,4,10,4,10,2.5,3,1,2,4,3,"",1,"",14,92,117607,124814
798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,6,6,1,1.0,2,"",1,3,1,2,2,1,12,91,111479,142571
803963808,Existing Customer,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,5,6,3,0.75,"",3,1,1,2,3,"",1,11,85,129824,115115
811705233,Existing Customer,45,M,2,Unknown,Single,$40K - $60K,Blue,40,6,6,4,8,1.33,4,2,"","","",2,"",2,10,88,111096,117565
817382958,Existing Customer,47,F,3,High School,Single,Less than $40K,Blue,31,5,10,2,13,2.6,5,2,2,1,"",1,"",1,12,85,111216,112536
826473858,Existing Customer,44,M,1,College,Single,$40K - $60K,Blue,40,6,6,6,6,1.0,1,2,1,2,2,2,2,"",12,107,120252,158142
708151008,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,41,5,5,1,9,1.8,2,1,2,"","",1,"","",6,90,94161,115998
708403308,Existing Customer,37,M,3,Unknown,Single,$40K - $60K,Silver,24,3,10,3,10,3.33,2,4,3,1,1,"",2,"",13,113,161384,104257
708538608,Existing Customer,50,F,4,College,Married,Unknown,Blue,36,6,5,3,8,1.33,1,2,1,1,"","",2,1,8,96,133278,128528
709123908,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,36,2,5,4,3,1.5,1,1,1,2,2,2,"","",9,104,102849,174599
709261383,Existing Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,36,2,6,6,2,1.0,2,"",4,"",2,1,"",3,12,98,158208,91739
709272333,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,7,2,11,1.83,1,3,"",3,1,"","",1,9,104,152439,109047
709310433,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,7,2,8,2.67,2,2,2,1,"",1,"",1,9,74,105216,87955
709315383,Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36,3,4,4,3,1.0,"",1,2,1,1,1,"",2,8,73,90786,114279
710445183,Existing Customer,44,M,5,Doctorate,Single,$120K +,Blue,31,5,4,3,6,1.2,"",1,1,2,1,"","",2,7,103,128754,113445
710736558,Existing Customer,39,F,2,Unknown,Married,Unknown,Blue,36,4,8,3,9,2.25,2,1,1,4,1,1,"",1,11,103,121691,150285
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,6,0,0.0,1,"",1,1,2,1,2,1,9,106,149219,126163
711550983,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,2,1,1.0,1,1,"","",1,1,"","",4,89,103963,115969
711580908,Existing Customer,52,F,3,Unknown,Single,$40K - $60K,Blue,42,6,7,11,2,0.33,2,2,1,2,3,2,2,4,18,94,116313,131332
711721458,Attrited Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,5,4,6,1.2,"",4,1,"","","",2,2,9,96,128423,103752
711792783,Existing Customer,45,F,3,Unknown,Divorced,$40K - $60K,Blue,26,1,3,5,-1,-1.0,1,"",1,1,1,2,1,1,8,98,128174,139106
712557708,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,21,5,5,7,3,0.6,2,2,"",1,"",3,3,1,12,91,141090,99615
713328108,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,36,2,7,7,2,1.0,"",2,3,2,3,1,3,"",14,85,99787,129441
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,5,3,4,2.0,1,1,2,1,1,"",1,1,8,97,132622,123233
713426358,Existing Customer,28,F,0,College,Married,Unknown,Blue,36,3,2,4,1,0.33,2,"","","","",2,2,"",6,87,120741,110207
714647808,Existing Customer,49,F,0,Graduate,Single,Less than $40K,Blue,39,4,4,3,5,1.25,1,"",1,2,1,1,"",1,7,93,115593,124532
714664683,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,37,3,2,8,-3,-1.0,"","",1,1,2,3,3,"",10,90,107289,103836
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,5,10,-3,-1.5,"",2,3,"",4,1,3,2,15,83,89945,114103
715127208,Existing Customer,48,M,3,Doctorate,Divorced,$120K +,Blue,36,4,"",3,"","","","","","",2,1,"","",3,91,131467,104997
715148658,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,4,10,-5,-5.0,"",1,2,1,1,4,4,1,14,99,132578,121215
716385033,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,36,6,3,1,8,1.33,2,"",1,"","","",1,"",4,79,110983,110719
716919633,Existing Customer,58,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,5,7,10,2,0.4,2,1,2,2,2,4,3,1,17,101,133820,100593
716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,5,5,2,1.0,"",1,1,3,2,3,"","",10,111,175024,110805
717297708,Existing Customer,47,F,1,Graduate,Single,Unknown,Blue,37,6,7,4,9,1.5,1,3,2,1,2,"",1,1,11,88,98589,142098
717769008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,36,5,5,4,6,1.2,"",3,1,1,2,1,1,"",9,107,140008,133690
718672233,Existing Customer,48,F,1,Graduate,Single,Unknown,Blue,38,3,7,5,5,1.67,4,1,1,1,"",2,2,1,12,79,98533,109571
719294433,Existing Customer,63,F,1,Uneducated,Single,Unknown,Blue,55,4,8,2,10,2.5,4,"",1,3,1,1,"","",10,98,131454,113409
720831783,Existing Customer,50,F,0,High School,Unknown,Less than $40K,Blue,36,3,8,7,4,1.33,2,1,1,4,2,2,2,1,15,118,143821,138833
721218408,Existing Customer,53,M,4,High School,Married,$120K +,Blue,41,6,5,5,6,1.0,2,"",1,2,1,"","",4,10,99,125015,122895
721475133,Existing Customer,54,F,1,Doctorate,Single,Unknown,Blue,36,6,6,8,4,0.67,1,3,1,1,2,2,3,1,14,99,114846,148406
754968033,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,33,4,3,3,4,1.0,2,"","",1,"",2,1,"",6,98,107703,138450
758202858,Existing Customer,47,F,3,High School,Unknown,Less than $40K,Blue,40,4,9,7,6,1.5,3,2,1,3,2,3,"",2,16,115,175326,105023
771420708,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Blue,30,3,7,8,2,0.67,2,2,2,1,1,4,1,2,15,94,132662,131711
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,3,4,3,4,1.33,"",2,1,1,1,2,"","",7,83,86246,126829
779465358,Existing Customer,26,F,0,High School,Single,Unknown,Blue,13,4,6,4,6,1.5,1,4,1,"",1,1,"",2,10,80,97340,105770
779551533,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,39,4,3,6,1,0.25,1,1,"",1,3,3,"","",9,106,112410,164593
